Run ID;num_shots;prompt_name;seed;exact_match/mean;f1_score/mean;negative_ratio/mean;positive_ratio/mean;precision/mean;recall/mean
a844abc9a8894aa79a70507919cbe58e;0;loft;1;0.7682318040400993;0.8349668671448364;0.9665752646046764;0.930441813088872;0.8432007071875492;0.8489499898249898
83c0d1e7875c4fec89d9e0a82450786e;8;amo-3;2;0.791437091503268;0.8601705786958701;0.5619023569023569;1.2959002808193985;0.7701522569189112;0.9949712694712693
1112d2b758c34b63b5487788f1ce139c;8;amo-3;1;0.7811102941176471;0.8533168890403092;0.5335569985569986;1.3185947589991707;0.7586813550710743;0.9959221241721241
381ea3f5c5334601941a75e24ce98925;5;amo-3;5;0.7879289215686275;0.8627830267109919;0.5538822751322751;1.2839131165675282;0.7733187577187275;0.9949903799903801
4613495a77f54717b8ec2308a0a0be57;5;amo-3;4;0.7824142156862745;0.8581293948052258;0.5470079365079364;1.296737565266977;0.76640800051429;0.9944707422207423
47974d4a683c455bac90e3af7de51f72;5;amo-3;3;0.8026486928104575;0.8662708086048493;0.601281746031746;1.2800845363786542;0.7800584946975746;0.9934837662337662
06dd7160f72d49f0b1f5143d2574497e;5;amo-3;2;0.7970563725490196;0.8668174434724474;0.5813677248677248;1.2687425311616487;0.7798715777959048;0.9940088985088984
9b794472597a4a33baa6ccc71cbd9a2b;5;amo-3;1;0.7868153594771241;0.862190025718048;0.5524576719576719;1.2848464147508265;0.7726565808140334;0.9944493746993747
88908b62533741fbaa809f898b2188d9;3;amo-3;5;0.8066078431372549;0.8743098383718363;0.5950135882635883;1.24624714229126;0.7905043270544684;0.9945069976319976
f9e57dfd8a1440529fde0edc0510b5a3;3;amo-3;4;0.7959893790849673;0.8673358562587113;0.5882715247715248;1.259441924361042;0.7803482348952803;0.9925473415473416
c8d22e62da244773b67255555da83646;3;amo-3;3;0.8102589869281045;0.8725903579318786;0.6310215247715247;1.2495722986164162;0.7903053593853836;0.990987998112998
fd46b970992a4a2c8bcd13c4819d9507;3;amo-3;2;0.8092369281045751;0.8753779543752368;0.61045670995671;1.2373605520296698;0.7928109920383779;0.9932456339956339
f58b2bd0294f4345b73db3e78c190e26;3;amo-3;1;0.8002834967320261;0.8702571098078332;0.588731721981722;1.2524896867838045;0.7851657374416663;0.9925127095127095
b76d95a6cda148978b0686422ebddf43;2;amo-3;5;0.8081462418300653;0.8768344987449971;0.6178193843193843;1.2336058312602431;0.7975734923544521;0.9922506845006845
bb8a85ae85854e34893b2b9e65495e46;2;amo-3;4;0.8004918300653595;0.8716480824557054;0.61073075998076;1.2386831752125869;0.7897470723839011;0.9905907518407517
acbe1d1ce68e48d1a16a49b25642e4f4;2;amo-3;3;0.8153210784313726;0.8766707244498811;0.6495707070707071;1.2361113752804929;0.7977937212547983;0.9908895733895734
83c33eef64994d9c81612f62f7ac7988;2;amo-3;2;0.8089787581699346;0.8785072305195168;0.6322109187109187;1.221493738287856;0.8009575894955018;0.9910469807969807
7961aaedbbe84ae6954e9cd4b41f2d18;2;amo-3;1;0.8050040849673202;0.8729265075623762;0.6132175324675324;1.2427069338613455;0.790896066973389;0.9925419302919303
547527ae013b433984057f11ce683fe0;1;amo-3;5;0.8050040849673202;0.8717472050203128;0.5965240500240501;1.2467722778311014;0.7912664405394201;0.9914762829762829
660b1f4c5e004a62ba8c0222bbb28e31;1;amo-3;4;0.8001454248366012;0.8683405666826294;0.5932965367965368;1.2528755647946825;0.7851230519499611;0.9912396307396307
12452acffb4244c99729e506945eac4b;1;amo-3;3;0.8143962418300653;0.8719569166674178;0.6435094997594998;1.250616151549975;0.7933443714940639;0.9900990953490955
62036f01b35b4fc9991009aa0b3f78d5;1;amo-3;2;0.8115285947712418;0.8729578980653651;0.6254539442039442;1.2394911515499751;0.7936972506878772;0.990592685092685
a2f856027c844f43aa14afbfc8b411e5;1;amo-3;1;0.8025841503267974;0.8695614294524391;0.5939087301587301;1.2531001536589772;0.7874968912981856;0.9916283161283161
8b69b87e99184aef8ea42ab533dae3f3;0;amo-3;5;0.7962998366013071;0.8585368614095397;0.633256734006734;1.2815340220781397;0.7702741029495673;0.9882581955081956
8f804182d07943658e44df7a35cc4de3;0;amo-3;4;0.7880751633986928;0.8531792057851949;0.637330808080808;1.3022528911720088;0.7619127885673551;0.9881926684426685
44c84def40f648bb8e0048720658536d;0;amo-3;3;0.8013349673202614;0.8529530727922288;0.6720781625781627;1.30342283234195;0.7630305385801887;0.986910261035261
c451a9e1ccff4cdc99f7074f5ee57d57;0;amo-3;2;0.7998112745098039;0.858466428366066;0.6501378066378066;1.281542097336215;0.7704960165221776;0.9883098660598661
8143bf3f82ae4fcca0fd5e97a8b10f75;0;amo-3;1;0.7900531045751633;0.8544689260145097;0.627508177008177;1.3002870190811366;0.7630957883447821;0.9896605154105154
a6c84c21e4c6463d948aab0e715ce358;10;dense-shots-no-id-echo;5;0.8304975490196078;0.906794379726342;0.7294739057239057;1.0914255115799234;0.8483836447923135;0.985002627002627
2e7f44ec14304df9ace48590705601c0;10;dense-shots-no-id-echo;4;0.8269444444444445;0.902450061322489;0.7266616161616162;1.1048486810030929;0.8405369750218822;0.9858516668516669
3a3d5addc04c4ee6b4b4bb11e7b772bb;10;dense-shots-no-id-echo;3;0.8330285947712418;0.9034132116708394;0.7514170274170274;1.098235146389558;0.8447687749127378;0.9827068024568024
26f244e409884763915841ee5c6eb585;10;dense-shots-no-id-echo;2;0.8334812091503268;0.9093137871772409;0.7429037999037998;1.0817519999064116;0.8529184827756808;0.9844772912272913
eae6d140c8574492b1d9bf5b851f415e;10;dense-shots-no-id-echo;1;0.8278488562091503;0.9042267365457801;0.7231814574314573;1.0994744441288558;0.8433845797591928;0.986020535020535
bb5b2d6ca8934e1b80a81bcd1ef0f35f;8;dense-shots-no-id-echo;5;0.8228790849673203;0.896768590849513;0.7069224386724386;1.1130708232399409;0.8354487952707768;0.9796987364487364
e7b028391e094483830d21c4d48404c5;8;dense-shots-no-id-echo;4;0.8214183006535948;0.893367373043193;0.6913496873496874;1.1397361440302616;0.8247966335397966;0.9859985107485107
ed435992223b4425bd6e99c0b424cdf6;8;dense-shots-no-id-echo;3;0.8265016339869281;0.8931486204089163;0.7299396344396344;1.1262463791654969;0.8314956929513173;0.9778620083620084
8e2dfcb4325c495083b3d22a0a88d8d9;8;dense-shots-no-id-echo;2;0.8290073529411764;0.9011392911890904;0.7167359307359308;1.103931934351052;0.8404827062056164;0.9825929163429162
af64ed91b7c849bcbe68959b0df7268f;8;dense-shots-no-id-echo;1;0.8252777777777778;0.8979035068383076;0.697665824915825;1.1282426467867643;0.8314048614831638;0.986956487956488
6147228a7b6b4533b197359353cf3132;5;dense-shots-no-id-echo;5;0.8285057189542484;0.896439972350837;0.7202257094757094;1.1160999852543971;0.8383906502281115;0.9758989251489252
065ace8a399641e9b91487f28c075821;5;dense-shots-no-id-echo;4;0.8209093137254903;0.8872663634754271;0.7018419913419913;1.150612078281196;0.8189446993227281;0.9810808728308729
6688c863d61a44a3a92ed46bc097e3cc;5;dense-shots-no-id-echo;3;0.8303799019607844;0.8904497918961625;0.7417733285233286;1.1280910807601985;0.8305227215165295;0.9730087597587598
5a70b26fe3cc4e53bf2f460d6d918a4d;5;dense-shots-no-id-echo;2;0.8284321895424837;0.893434238898493;0.7248155363155363;1.115357203526321;0.8338857797545878;0.9747138602138602
05c95f02ce5a40feab980113e45c26e8;5;dense-shots-no-id-echo;1;0.8244468954248366;0.8911406942083456;0.7041475468975469;1.1369815666359784;0.8251626048530073;0.9812355052355052
dd3f4998e82d4ccfabd7deef629ed645;3;dense-shots-no-id-echo;5;0.8203472222222222;0.8831195665287019;0.7280162337662337;1.1662748150542268;0.8146030195581279;0.9794931503681503
17d194dd0040433d9038f7d30b4c5e44;3;dense-shots-no-id-echo;4;0.8218660130718954;0.8804126999744898;0.7236630591630592;1.1944740417534536;0.807346703248019;0.9848667443667444
1afea8bd60a6454aa9770c74e944cf4c;3;dense-shots-no-id-echo;3;0.8218325163398693;0.8781450926526695;0.7485493025493025;1.1878568520259698;0.808537233334834;0.9784790441040442
ab02271b9eb4437da93fc2adc5dd3985;3;dense-shots-no-id-echo;2;0.8270866013071896;0.8864815449769325;0.7317635882635882;1.1671337894132012;0.8187178511203279;0.9820099853849854
813fa2279a9f48a2a816fe21b2b80e04;3;dense-shots-no-id-echo;1;0.8256151960784314;0.8838515483075925;0.7255373977873978;1.1910981306275423;0.8116177536630323;0.9867758352758352
7ee4a7c9cb8040e3885f7014330e509a;2;dense-shots-no-id-echo;5;0.8196535947712419;0.8905805709117474;0.7017425444925445;1.146053556193262;0.8250644111650304;0.9806373903873904
